row_id,source_dataset,pws_id,system_name,facility_id,source_type_code,source_type,federal_type_code,federal_type,activity_status,population_served,comment,longitude,latitude
544,ADEC SDWIS active PWS source locations,AK2249337   ,TOWN OF THE LIVING TREES,35173,WL,Well,NC  ,NC  ,NA,25,NA,-150.989430539068,60.50162650823959
545,ADEC SDWIS active PWS source locations,AK2224329   ,CRIMSON VIEW S/D WATER ASSN.,35179,WL,Well,C   ,C   ,NA,118,NA,-149.15649030122503,61.56732273694121
546,ADEC SDWIS active PWS source locations,AK2260090   ,MANOKOTAK WATER SYSTEM,35181,WL,Well,C   ,C   ,NA,293,NA,-159.05528819186898,58.97985435974989
547,ADEC SDWIS active PWS source locations,AK2226258   ,SUTTON HILLTOP TESORO,35185,WL,Well,NC  ,NC  ,NA,79,NA,-148.93472740504302,61.7083517645675
548,ADEC SDWIS active PWS source locations,AK2210346   ,GREENBROOK S/D,35186,WL,Well,C   ,C   ,NA,123,NA,-149.758222970157,61.10808166772709
549,ADEC SDWIS active PWS source locations,AK2217267   ,EKLUTNA HEALTH CLINIC & OFFICE BUILDING,35187,WL,Well,NC  ,NC  ,NA,28,NA,-149.36134322111099,61.4581017102283
550,ADEC SDWIS active PWS source locations,AK2242987   ,ECHO LAKE SUPERIOR MEATS,35189,WL,Well,NC  ,NC  ,NA,100,NA,-151.16969253943196,60.50795147880329
551,ADEC SDWIS active PWS source locations,AK2221834   ,UNIFIED ALASKAN UTILITIES SETTLERS BAY,35210,WL,Well,C   ,C   ,NA,2733,NA,-149.62158726095197,61.51703666377399
552,ADEC SDWIS active PWS source locations,AK2221834   ,UNIFIED ALASKAN UTILITIES SETTLERS BAY,35211,WL,Well,C   ,C   ,NA,2733,NA,-149.61503325275598,61.5055416655882
553,ADEC SDWIS active PWS source locations,AK2260676   ,L&PSD PORT HEIDEN SCHOOL,35227,WL,Well,NTNC,Non-transient non-community,NA,30,NA,-158.66050012968597,56.92393260295861
554,ADEC SDWIS active PWS source locations,AK2225626   ,TALKEETNA RV LLC,35229,WL,Well,NC  ,NC  ,NA,25,NA,-150.10611085603801,62.32579053092671
555,ADEC SDWIS active PWS source locations,AK2241745   ,KENAI REFINERY,35231,WL,Well,NTNC,Non-transient non-community,NA,150,NA,-151.370797653882,60.6865714342202
556,ADEC SDWIS active PWS source locations,AK2249002   ,KENAI PENINSULA FOOD BANK,35240,WL,Well,NC  ,NC  ,NA,206,NA,-151.13461251701,60.47286948682329
557,ADEC SDWIS active PWS source locations,AK2212152   ,BIRCHWOOD CAMP,35245,WL,Well,NC  ,NC  ,NA,49,NA,-149.56308316654994,61.38425168188149
558,ADEC SDWIS active PWS source locations,AK2212267   ,GLACIER VALLEY WATER COMPANY,35246,WL,Well,C   ,C   ,NA,120,NA,-149.133988876287,60.964529778432095
559,ADEC SDWIS active PWS source locations,AK2216407   ,PORTAGE GLACIER CRUISES,35247,WL,Well,NC  ,NC  ,NA,400,NA,-148.829707745652,60.771041839812696
560,ADEC SDWIS active PWS source locations,AK2262513   ,SILVER BAY SEAFOODS - WOOD RIVER,35251,WL,Well,NC  ,NC  ,NA,300,NA,-158.441029290324,59.0681264460146
561,ADEC SDWIS active PWS source locations,AK2211376   ,SUNSET HILL BAPTIST CHURCH,35254,WL,Well,NC  ,NC  ,NA,127,NA,-149.86494997075303,61.1107346501683
562,ADEC SDWIS active PWS source locations,AK2240901   ,PACIFIC STAR SEAFOODS K2,35256,WL,Well,NC  ,NC  ,NA,64,NA,-151.22789656604598,60.5500474665757
563,ADEC SDWIS active PWS source locations,AK2225773   ,NORTH FORK PROFESSIONAL BLDGS,35258,WL,Well,NTNC,Non-transient non-community,NA,200,NA,-149.406473314749,61.5887216945081
564,ADEC SDWIS active PWS source locations,AK2248836   ,SUNRISE INN,35259,WL,Well,NC  ,NC  ,NA,54,NA,-149.730232548007,60.48556171209349
565,ADEC SDWIS active PWS source locations,AK2291499   ,GLENNALLEN WATER WORKS,35262,WL,Well,C   ,C   ,NA,365,NA,-145.51665467134492,62.1066663068138
566,ADEC SDWIS active PWS source locations,AK2212005   ,SUN VALLEY HEIGHTS NORTH,35263,WL,Well,C   ,C   ,NA,51,NA,-149.76274296485497,61.1005316674762
567,ADEC SDWIS active PWS source locations,AK2261478   ,RED SALMON CANNERY,35272,WL,Well,NC  ,NC  ,NA,450,NA,-156.97953320334594,58.7395156987166
568,ADEC SDWIS active PWS source locations,AK2249874   ,FRONTIER COMMUNITY SERVICES,35273,WL,Well,NC  ,NC  ,NA,70,NA,-151.157762529435,60.49244148177419
569,ADEC SDWIS active PWS source locations,AK2218551   ,USFS WILLIWAW #4,35279,WL,Well,NC  ,NC  ,NA,25,NA,-148.87196375404497,60.7836598321866
570,ADEC SDWIS active PWS source locations,AK2221800   ,SUSITNA BAR & GRILL,35280,WL,Well,NC  ,NC  ,NA,29,NA,-149.87812035196404,61.647026613227794
571,ADEC SDWIS active PWS source locations,AK2226509   ,MOUNTAIN VIEW ESTATES,35285,WL,Well,C   ,C   ,NA,150,NA,-149.12608729606197,61.559894742404296
572,ADEC SDWIS active PWS source locations,AK2240503   ,HIGHLAND PRIDE MOBILE HOME PARK,35287,WL,Well,C   ,C   ,NA,100,NA,-151.084422563706,60.54180149023779
573,ADEC SDWIS active PWS source locations,AK2227563   ,PALMER CHRISTIAN CHURCH,35300,WL,Well,NC  ,NC  ,NA,75,NA,-149.126883332127,61.6097417391341
574,ADEC SDWIS active PWS source locations,AK2241313   ,FOUR ROYLE PARKERS BAR & REST.,35301,WL,Well,NC  ,NC  ,NA,31,NA,-151.08260453896,60.504399493057896
575,ADEC SDWIS active PWS source locations,AK2227582   ,PALMER ELKS LODGE #1842 INC,35302,WL,Well,NC  ,NC  ,NA,38,NA,-149.29015333010997,61.608587712363196
576,ADEC SDWIS active PWS source locations,AK2213792   ,EAGLECREST CONDOS ASSN.,35314,WL,Well,C   ,C   ,NA,120,NA,-149.853101976176,61.11832065160859
577,ADEC SDWIS active PWS source locations,AK2260375   ,SOCKEYE SALOON,35318,WL,Well,NC  ,NC  ,NA,150,NA,-156.67081119091796,58.6835707507539
578,ADEC SDWIS active PWS source locations,AK2244222   ,RAZDOLNA ELEMENTARY SCHOOL,35325,WL,Well,NTNC,Non-transient non-community,NA,50,NA,-151.08338209338197,59.81235153949729
579,ADEC SDWIS active PWS source locations,AK2249882   ,DIV PARKS SLIDEHOLE,35331,WL,Well,NC  ,NC  ,NA,25,NA,-151.85011204780102,59.76821142078371
580,ADEC SDWIS active PWS source locations,AK2261224   ,KULIK LODGE KATMAILAND,35332,WL,Well,NC  ,NC  ,NA,53,NA,-155.12008344773102,58.98051696597571
581,ADEC SDWIS active PWS source locations,AK2225261   ,HILLTOP ASSEMBLY OF GOD,35335,WL,Well,NC  ,NC  ,NA,44,NA,-149.86614635046206,61.64475161534449
582,ADEC SDWIS active PWS source locations,AK2211075   ,OW DIMOND ESTATES TRAILER COURT,35336,WL,Well,C   ,C   ,NA,1395,NA,-149.90562699105197,61.140592641608805
583,ADEC SDWIS active PWS source locations,AK2211708   ,BOREALIS ALPHA WATER SYSTEM,35338,WL,Well,C   ,C   ,NA,30,NA,-149.79238197359302,61.113580661807696
584,ADEC SDWIS active PWS source locations,AK2226779   ,HATCHER PASS LODGE,35339,WL,Well,NC  ,NC  ,NA,32,NA,-149.27747545374498,61.77782170370139
585,ADEC SDWIS active PWS source locations,AK2248878   ,KPB MAINTENANCE SHOP,35346,WL,Well,NTNC,Non-transient non-community,NA,50,NA,-151.15067252689298,60.48836148319119
586,ADEC SDWIS active PWS source locations,AK2227633   ,BIG LAKE SUPER STORE,35348,WL,Well,NC  ,NC  ,NA,67,NA,-149.81853128509502,61.553647629086186
587,ADEC SDWIS active PWS source locations,AK2227643   ,HEMMER BUILDING,35349,WL,Well,NC  ,NC  ,NA,44,NA,-149.147841325327,61.6005517362676
588,ADEC SDWIS active PWS source locations,AK2214340   ,SEVEN GLACIERS RESTAURANT,35362,WL,Well,NC  ,NC  ,NA,572,NA,-149.07439587385596,60.9604797883756
589,ADEC SDWIS active PWS source locations,AK2226533   ,FARM LOOP CHRISTIAN CENTER,35364,WL,Well,NC  ,NC  ,NA,87,NA,-149.14338535894498,61.646821734082195
590,ADEC SDWIS active PWS source locations,AK2212518   ,AK BRIDGE OF HOPE,35367,WL,Well,NC  ,NC  ,NA,77,NA,-149.45098318366902,61.406791698801
591,ADEC SDWIS active PWS source locations,AK2225601   ,MT MCKINLEY PRINCESS LODGE,35368,WL,Well,NC  ,NC  ,NA,1156,NA,-150.23115203332597,62.556877494717185
592,ADEC SDWIS active PWS source locations,AK2225601   ,MT MCKINLEY PRINCESS LODGE,35369,WL,Well,NC  ,NC  ,NA,1156,NA,-150.22957903404895,62.55776749492009
593,ADEC SDWIS active PWS source locations,AK2227458   ,MSB SUTTON LIBRARY,35370,WL,Well,NC  ,NC  ,NA,34,NA,-148.87682340707903,61.7107517739563
594,ADEC SDWIS active PWS source locations,AK2213140   ,CREEKWOOD INN AND RV PARK,35371,WL,Well,NC  ,NC  ,NA,107,NA,-149.86890403365402,61.2008776436957
595,ADEC SDWIS active PWS source locations,AK2227301   ,RAYS CHILD CARE LEARNING,35373,WL,Well,NTNC,Non-transient non-community,NA,80,NA,-149.225453323773,61.599161723596595
596,ADEC SDWIS active PWS source locations,AK2211473   ,PETERS CREEK TERRACE,35375,WL,Well,C   ,C   ,NA,70,NA,-149.433623188475,61.4133117012297
597,ADEC SDWIS active PWS source locations,AK2270401   ,BETHEL LONGHOUSE HOTEL,35379,WL,Well,NC  ,NC  ,NA,90,NA,-161.758542055562,60.7946597705224
598,ADEC SDWIS active PWS source locations,AK2261208   ,EKUK FISHERIES,35381,WL,Well,NC  ,NC  ,NA,150,NA,-158.56262113534999,58.81386044991679
599,ADEC SDWIS active PWS source locations,AK2240846   ,GWIN'S LODGE & BAR,35386,WL,Well,NC  ,NC  ,NA,170,NA,-149.921083543265,60.48166668158939
600,ADEC SDWIS active PWS source locations,AK2261208   ,EKUK FISHERIES,35393,WL,Well,NC  ,NC  ,NA,150,NA,-158.561401136385,58.815520449955805
601,ADEC SDWIS active PWS source locations,AK2250396   ,RENDEZVOUS,35397,WL,Well,NC  ,NC  ,NA,56,NA,-152.58147083504903,57.69631145128209
602,ADEC SDWIS active PWS source locations,AK2262282   ,COPPER RIVER SEAFOODS NAKNEK,35407,WL,Well,NC  ,NC  ,NA,120,NA,-157.02590519198398,58.7247036928482
603,ADEC SDWIS active PWS source locations,AK2211677   ,SOUTHWOOD MANOR TC,35418,WL,Well,C   ,C   ,NA,1005,NA,-149.85319698450303,61.130276650821
604,ADEC SDWIS active PWS source locations,AK2225601   ,MT MCKINLEY PRINCESS LODGE,35421,WL,Well,NC  ,NC  ,NA,1156,NA,-150.225247031756,62.55474949584448
605,ADEC SDWIS active PWS source locations,AK2249701   ,DIAMOND M RANCH RESORT,35429,WL,Well,NC  ,NC  ,NA,38,NA,-151.191024545237,60.517429474727486
606,ADEC SDWIS active PWS source locations,AK2215388   ,USFS WILLIWAW # 3 WEST,35431,WL,Well,NC  ,NC  ,NA,40,NA,-148.88586075595,60.786551829755304
607,ADEC SDWIS active PWS source locations,AK2225488   ,UPPER SUSITNA SENIORS CENTER,35432,WL,Well,NC  ,NC  ,NA,25,NA,-150.035393708189,62.13044155558439
608,ADEC SDWIS active PWS source locations,AK2225753   ,SLAVIC EVANGELICAL CHURCH,35438,WL,Well,NC  ,NC  ,NA,298,NA,-149.48479831842005,61.59478168124999
609,ADEC SDWIS active PWS source locations,AK2220163   ,WASILLA LAKE CHURCH OF THE NAZARENE,35445,WL,Well,NTNC,Non-transient non-community,NA,188,NA,-149.39990530955598,61.581463696049994
610,ADEC SDWIS active PWS source locations,AK2240901   ,PACIFIC STAR SEAFOODS K2,35451,WL,Well,NC  ,NC  ,NA,64,NA,-151.227727566065,60.55007146660119
611,ADEC SDWIS active PWS source locations,AK2227199   ,EQUESTRIAN ACRES,35454,WL,Well,C   ,C   ,NA,950,NA,-149.170441326164,61.60192073246581
612,ADEC SDWIS active PWS source locations,AK2227734   ,PIONEER MEADOWS SUBDIVISION,35455,WL,Well,C   ,C   ,NA,435,NA,-149.162613304637,61.5721017356338
613,ADEC SDWIS active PWS source locations,AK2227749   ,FOX RUN CAMPGROUND,35456,WL,Well,NC  ,NC  ,NA,27,NA,-149.22949628943402,61.5517087259337
614,ADEC SDWIS active PWS source locations,AK2210906   ,MOA MUNICIPALITY OF ANCHORAGE,35472,WL,Well,C   ,C   ,NA,221351,NA,-149.783122992011,61.13986166162409
615,ADEC SDWIS active PWS source locations,AK2260278   ,NIKOLSKI VILLAGE,35474,WL,Well,C   ,C   ,NA,34,NA,-168.871357428188,52.93465962799829
616,ADEC SDWIS active PWS source locations,AK2213946   ,INDIAN VALLEY MEATS,35475,WL,Well,NC  ,NC  ,NA,29,NA,-149.52179289248102,60.9924117136071
617,ADEC SDWIS active PWS source locations,AK2227204   ,UNIFIED ALASKAN UTILITIES MIDTOWN EST,35480,WL,Well,C   ,C   ,NA,495,NA,-149.21737332572098,61.60176872476
618,ADEC SDWIS active PWS source locations,AK2227424   ,PALMER CHURCH OF GOD INC,35483,WL,Well,NC  ,NC  ,NA,103,NA,-149.14505330853697,61.577331738189606
619,ADEC SDWIS active PWS source locations,AK2243632   ,TESORO #30201 - NORTHSTORE,35486,WL,Well,NC  ,NC  ,NA,100,NA,-151.368973639235,60.66466143601559
620,ADEC SDWIS active PWS source locations,AK2218538   ,GRACE BRETHREN CHURCH E/R,35488,WL,Well,NC  ,NC  ,NA,300,NA,-149.53365316490294,61.3815316868741
621,ADEC SDWIS active PWS source locations,AK2210906   ,MOA MUNICIPALITY OF ANCHORAGE,35497,WL,Well,C   ,C   ,NA,221351,NA,-149.72449801573603,61.172881669059194
622,ADEC SDWIS active PWS source locations,AK2240901   ,PACIFIC STAR SEAFOODS K2,35501,WL,Well,NC  ,NC  ,NA,64,NA,-151.228309566174,60.550255466494995
623,ADEC SDWIS active PWS source locations,AK2244442   ,KENAI RIVERSIDE LODGE,35502,WL,Well,NC  ,NC  ,NA,52,NA,-149.87442254748305,60.487201688752585
624,ADEC SDWIS active PWS source locations,AK2244612   ,NORTH KENAI CHAPEL,35503,WL,Well,NC  ,NC  ,NA,80,NA,-151.24152269052595,60.73660145167309
625,ADEC SDWIS active PWS source locations,AK2247741   ,KENAI RIVERBEND RESORT,35509,WL,Well,NC  ,NC  ,NA,240,NA,-151.10496954470898,60.5138054888228
626,ADEC SDWIS active PWS source locations,AK2262282   ,COPPER RIVER SEAFOODS NAKNEK,35516,WL,Well,NC  ,NC  ,NA,120,NA,-157.024839192207,58.72497769298871
627,ADEC SDWIS active PWS source locations,AK2226240   ,PALMER CORRECTIONAL CENTER,35518,WL,Well,C   ,C   ,NA,90,NA,-149.00747839232903,61.69148275364248
628,ADEC SDWIS active PWS source locations,AK2220139   ,WILDERNESS ESTATES,35528,WL,Well,C   ,C   ,NA,110,NA,-149.58151131122403,61.58615366591219
629,ADEC SDWIS active PWS source locations,AK2220286   ,ALCANTRA NATIONAL GUARD CAMP,35530,WL,Well,NC  ,NC  ,NA,207,NA,-149.361693324591,61.6017797010358
630,ADEC SDWIS active PWS source locations,AK2211122   ,SWISS AIRE S/D,35539,WL,Well,C   ,C   ,NA,48,NA,-149.82763899330502,61.1424616541999
631,ADEC SDWIS active PWS source locations,AK2224159   ,ALEUTIAN ESTATES #1,35541,WL,Well,C   ,C   ,NA,63,NA,-149.297803374463,61.6697017072246
632,ADEC SDWIS active PWS source locations,AK2224345   ,TRINITY LUTHERAN CHURCH,35542,WL,Well,NTNC,Non-transient non-community,NA,269,NA,-149.19026132504197,61.60056372929309
633,ADEC SDWIS active PWS source locations,AK2217259   ,CHAPEL OF THE CROSS,35544,WL,Well,NC  ,NC  ,NA,120,NA,-149.74764497151898,61.10986866933559
634,ADEC SDWIS active PWS source locations,AK2261486   ,EDDIES FIREPLACE INN,35555,WL,Well,NC  ,NC  ,NA,64,NA,-156.67267119092298,58.6837807504511
635,ADEC SDWIS active PWS source locations,AK2320036   ,ALYESKA PS 4 PERM,35557,WL,Well,NTNC,Non-transient non-community,NA,60,NA,-149.376114069793,68.421812243893
636,ADEC SDWIS active PWS source locations,AK2210906   ,MOA MUNICIPALITY OF ANCHORAGE,35570,WL,Well,C   ,C   ,NA,221351,NA,-149.717033022493,61.18242166966379
637,ADEC SDWIS active PWS source locations,AK2212039   ,DOYON UTILITIES JBER - RICHARDSON,35575,WL,Well,C   ,C   ,NA,20284,NA,-149.728493063804,61.24148166399589
638,ADEC SDWIS active PWS source locations,AK2249345   ,THE BUZZ CAFE,35578,WL,Well,NC  ,NC  ,NA,25,NA,-151.67098922794196,60.046618430038905
639,ADEC SDWIS active PWS source locations,AK2213297   ,BIRCHWOOD MHP,35580,WL,Well,C   ,C   ,NA,120,NA,-149.46967317926297,61.40084969611829
640,ADEC SDWIS active PWS source locations,AK2217576   ,QUIET VIEW APTS,35581,WL,Well,C   ,C   ,NA,96,NA,-149.870314998761,61.15101664669049
641,ADEC SDWIS active PWS source locations,AK2212021   ,GIRDWOOD WATER SYSTEM,35587,WL,Well,C   ,C   ,NA,2625,NA,-149.10730788384402,60.975270782101504
642,ADEC SDWIS active PWS source locations,AK2226834   ,MAJESTIC VALLEY LODGE,35590,WL,Well,NC  ,NC  ,NA,32,NA,-147.45592848511802,61.819138001803495
643,ADEC SDWIS active PWS source locations,AK2271790   ,UNITED PENTECOSTAL CHURCH,35596,WL,Well,NC  ,NC  ,NA,121,NA,-161.77150305431195,60.79483276847921
644,ADEC SDWIS active PWS source locations,AK2211562   ,COLONIAL PARK S/D,35599,WL,Well,C   ,C   ,NA,63,NA,-149.516323115113,61.311115694207
645,ADEC SDWIS active PWS source locations,AK2272004   ,KOTLIK WATER SYSTEM,35656,IN,Intake,C   ,C   ,NA,617,NA,-163.554723448226,63.033679261087094
646,ADEC SDWIS active PWS source locations,AK2271041   ,QUINHAGAK WATER SYSTEM,35773,IN,Intake,C   ,C   ,NA,724,NA,-161.901151389656,59.7577348504094
647,ADEC SDWIS active PWS source locations,AK2270728   ,LKSD KIPNUK HS,35800,IN,Intake,NTNC,Non-transient non-community,NA,262,NA,-164.033409257896,59.932424507110994
648,ADEC SDWIS active PWS source locations,AK2270176   ,ST. MARYS WATER SYSTEM,35821,IN,Intake,C   ,C   ,NA,548,NA,-163.19716875434096,62.048812418651806
649,ADEC SDWIS active PWS source locations,AK2260804   ,NELSON LAGOON WATER SYSTEM,35864,IN,Intake,C   ,C   ,NA,60,NA,-161.459872444213,55.95034528929429
650,ADEC SDWIS active PWS source locations,AK2333241   ,CONOCOPHILLIPS KUPARUK IND. CENTER,35876,IN,Intake,NTNC,Non-transient non-community,NA,80,NA,-149.59887190273602,70.3416700677806
651,ADEC SDWIS active PWS source locations,AK2293205   ,CORDOVA CITY WATER,35996,IN,Intake,C   ,C   ,NA,2700,NA,-145.71845056099997,60.5362353569122
652,ADEC SDWIS active PWS source locations,AK2210906   ,MOA MUNICIPALITY OF ANCHORAGE,36067,IN,Intake,C   ,C   ,NA,221351,NA,-149.63630305209801,61.2234116802095
653,ADEC SDWIS active PWS source locations,AK2271700   ,KWIGILLINGOK WASHETERIA,36449,IN,Intake,C   ,C   ,NA,400,NA,-163.16841332912,59.88402164389009
654,ADEC SDWIS active PWS source locations,AK2241884   ,HILCORP GRANITE POINT PLATFORM,36485,IN,Intake,NC  ,NC  ,NA,25,NA,-151.33342283871403,60.957701421673484
655,ADEC SDWIS active PWS source locations,AK2293205   ,CORDOVA CITY WATER,36578,IN,Intake,C   ,C   ,NA,2700,NA,-145.75429855879403,60.53180335134989
656,ADEC SDWIS active PWS source locations,AK2263006   ,KOKHANOK WATER & WW SYSTEM,36628,IN,Intake,C   ,C   ,NA,160,NA,-154.76117174405297,59.45054098522599
657,ADEC SDWIS active PWS source locations,AK2262199   ,FALSE PASS TREATMENT PLANT,36775,IN,Intake,C   ,C   ,NA,393,NA,-163.42463478505098,54.85476712579179
658,ADEC SDWIS active PWS source locations,AK2293205   ,CORDOVA CITY WATER,36788,IN,Intake,C   ,C   ,NA,2700,NA,-145.712549559659,60.53440635796159
659,ADEC SDWIS active PWS source locations,AK2240464   ,NANWALEK,36834,IN,Intake,C   ,C   ,NA,281,NA,-151.91625179236695,59.35462143894358
660,ADEC SDWIS active PWS source locations,AK2270736   ,KIPNUK WATER SYSTEM,36847,IN,Intake,C   ,C   ,NA,639,NA,-164.03554125471697,59.92757950729419
661,ADEC SDWIS active PWS source locations,AK2293164   ,ALYESKA VMT EAST,37107,IN,Intake,NTNC,Non-transient non-community,NA,200,NA,-146.35399694442702,61.0823672244852
662,ADEC SDWIS active PWS source locations,AK2330031   ,CONOCOPHILLIPS KUPARUK OPERATIONS CENTER,37129,IN,Intake,NTNC,Non-transient non-community,NA,1198,NA,-149.62441287729703,70.3263730641489
663,ADEC SDWIS active PWS source locations,AK2270964   ,LKSD KWIGILLINGOK HS & ELEM,37146,IN,Intake,NTNC,Non-transient non-community,NA,117,NA,-163.19270132420797,59.8804296405508
664,ADEC SDWIS active PWS source locations,AK2243161   ,SALTRY,37407,IN,Intake,NC  ,NC  ,NA,75,NA,-151.243299953463,59.592434528907106
665,ADEC SDWIS active PWS source locations,AK2240707   ,SELDOVIA WATER SYSTEM,37430,IN,Intake,C   ,C   ,NA,418,NA,-151.685591850645,59.44109146932379
666,ADEC SDWIS active PWS source locations,AK2250126   ,USCG STATION KODIAK,37438,IN,Intake,C   ,C   ,NA,3092,NA,-152.53840987939003,57.7772514521796
667,ADEC SDWIS active PWS source locations,AK2271562   ,MEKORYUK WASHETERIA RESERVOIR,37509,IN,Intake,C   ,C   ,NA,198,NA,-166.20981122887994,60.342850132862
668,ADEC SDWIS active PWS source locations,AK2250053   ,OUZINKIE WATER SYSTEM,37645,IN,Intake,C   ,C   ,NA,144,NA,-152.45586195888302,57.92086345475429
669,ADEC SDWIS active PWS source locations,AK2260309   ,UNALASKA WATER SYSTEM,37731,IN,Intake,C   ,C   ,NA,9400,NA,-166.55333103947302,53.830186818934
670,ADEC SDWIS active PWS source locations,AK2280066   ,GRAYLING WATER SYSTEM,37815,IN,Intake,C   ,C   ,NA,207,NA,-160.068763742495,62.90612983885911
671,ADEC SDWIS active PWS source locations,AK2280155   ,MCGRATH WATER SYSTEM,37907,IN,Intake,C   ,C   ,NA,341,NA,-155.58769013683198,62.950598573334894
672,ADEC SDWIS active PWS source locations,AK2280163   ,TAKOTNA WATER SYSTEM,37950,IN,Intake,C   ,C   ,NA,70,NA,-156.07220413646198,62.988620489790385
673,ADEC SDWIS active PWS source locations,AK2262505   ,"OFFSHORE SYSTEMS, DUTCH HARBOR",38081,IN,Intake,NTNC,Non-transient non-community,NA,535,NA,-166.57661104102698,53.8417418145618
674,ADEC SDWIS active PWS source locations,AK2212039   ,DOYON UTILITIES JBER - RICHARDSON,38253,IN,Intake,C   ,C   ,NA,20284,NA,-149.63630305209801,61.2234116802095
675,ADEC SDWIS active PWS source locations,AK2248925   ,KENAI FJORDS TOURS,38276,IN,Intake,NC  ,NC  ,NA,306,NA,-149.33762518913198,59.9259648102244
676,ADEC SDWIS active PWS source locations,AK2270207   ,NUNAM IQUA WATER SYSTEM,38447,IN,Intake,C   ,C   ,NA,213,NA,-164.84558289731697,62.5333491070118
677,ADEC SDWIS active PWS source locations,AK2241648   ,NIKOLAEVSK COMMUNITY WATER SYSTEM,38523,IN,Intake,C   ,C   ,NA,360,NA,-151.59356208025898,59.80973145863389
678,ADEC SDWIS active PWS source locations,AK2240498   ,PORT GRAHAM,38630,IN,Intake,C   ,C   ,NA,180,NA,-151.85132179208304,59.35133144938719
679,ADEC SDWIS active PWS source locations,AK2260595   ,ADAK UTILITIES,38653,IN,Intake,C   ,C   ,NA,325,NA,-176.676122873976,51.823061845870804
